id_businessunit,id_linea,id_pedido,sku_solicitado,sku_solicitado_hash,nombre_sku_solicitado,sku_solicitado_cambio,sku_solicitado_cambio_hash,nombre_sku_solicitado_cambio
1,18158597,8.90186E+18,231,8.88296E+18,Powerade Lima Limón,337,1.15334E+18,"Powerade Moras, Botella Pet 500 ml, 6 Piezas"
1,15206198,9.17896E+18,2290,8.57108E+18,Pulpy,2817,4.55192E+18,"Pulpy, Paquete Surtido Botella Pet 400 ml, 6 Piezas"
1,11518888,9.007E+18,501,3.31065E+17,Del Valle Néctar Manzana,2777,2.12809E+18,"Del Valle Nutriforte Mango, Tetra Pack 200 ml, 4 Piezas"
8,7422776,8.91566E+18,1117,7.10386E+18,Caffe Lato Capuccino Tpk 250 Ml.                                                                                                                                                                                                                          ,1120,3.73543E+18,Caffe Lato Mocaccino Tpk 250 Ml.                                                                                                                                                                                                                          
1,900802,8.98362E+18,4077,5.61025E+18,Joya Manzana,3262,2.33198E+18,"Joya Manzana - Durazno, Botella Pet 2.50 L, 4 Piezas"
5,2974124,8.92806E+18,1978,5.36238E+17,Fuze Tea Negro Limón,1977,3.70149E+18,"Fuze Tea Negro Limón, Botella Pet 1.00 L, 6 Unidades                                                                                                                                                                                                      "
1,21515374,8.9304E+18,59,8.10439E+18,Coca - Cola,2490,3.86963E+18,"Coca - Cola, Lata 235 ml, 24 Piezas"
1,11316769,9.07592E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,14865534,9.05081E+18,2924,4.12045E+18,Coca - Cola,973,5.30956E+18,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,16563758,8.91922E+18,653,8.34139E+18,Fuze Tea Durazno,733,9.41585E+17,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
5,12977126,8.9508E+18,154,6.81319E+18,Coca-Cola TA,122,7.3551E+18,"Coca-Cola Sin Azúcar, Botella Pet 1.35 L, 9 Unidades                                                                                                                                                                                                      "
1,2670009,8.94993E+18,506,5.76441E+17,Coca - Cola,211,7.84612E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,8815708,8.91109E+18,3990,8.1755E+18,Del Valle Mango,393,3.45065E+18,"Del Valle Guayaba, Lata 335 ml, 6 Piezas"
1,23886448,9.01887E+18,653,8.34139E+18,Fuze Tea Durazno,733,9.41585E+17,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,21327681,9.20702E+18,234,1.6853E+18,Fresca Toronja,4036,6.41938E+18,"Fresca Fusión, Botella Pet 1.75 L, 4 Piezas"
1,19460968,9.15606E+18,463,6.0816E+18,Powerade Frutas Rojas,2908,2.89733E+18,"Powerade Coco, Botella Pet 600 ml, 6 Piezas"
1,13479063,8.83096E+18,2674,8.79023E+17,Familia Coca - Cola,3563,2.97273E+18,"Familia Coca - Cola, Paquete Surtido Botella Pet 20.0 L Retornable, 2 Piezas"
1,5655219,8.93649E+18,177,4.7124E+18,Coca - Cola,1679,6.47704E+18,"Coca - Cola Life, Botella Pet 2.00 L, 8 Piezas"
1,6173909,9.17796E+18,2663,2.83799E+18,Coca - Cola Zero,4126,3.35912E+18,"Coca - Cola Zero, Botella Vidrio 235 ml, 6 Piezas"
5,8006201,9.00043E+18,2837,5.63289E+18,Dasani Sin Gas,2838,3.98342E+18,"Dasani Sin Gas, Botella Pet 6.05 L, 4 Unidades                                                                                                                                                                                                            "
1,13078436,9.17045E+18,2924,4.12045E+18,Coca - Cola,973,5.30956E+18,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,3980619,8.92592E+18,38,7.93025E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
8,20225157,8.8845E+18,9095,1.58942E+18,Yogurt Mix Frutilla con Hojuelas 180 Gr.                                                                                                                                                                                                                  ,2559,6.90652E+18,YOGURT-MET-0150-FRUTILLA                                                                                                                                                                                                                                  
5,13889820,9.15683E+18,76,8.24157E+18,Coca-Cola Sabor Original,10268,3.51083E+18,"Coca-Cola Sin Azúcar, Botella Pet 410 ml, 12 Unidades                                                                                                                                                                                                     "
1,509357,9.00653E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,13259746,8.8516E+18,239,4.9178E+18,Ciel Agua Purificada,3997,7.88069E+18,"Ciel 0% Azúcar Limón, Botella Pet 1.00 L, 6 Piezas"
1,20011697,8.93245E+18,376,6.6275E+18,Del Valle Durazno,2947,6.55836E+18,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,16324321,9.04928E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,5739232,9.02347E+18,802,8.36409E+18,Coca - Cola Light,176,9.09442E+18,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,10117914,8.95169E+18,3737,3.82464E+18,Santa Clara Leche Vainilla,3734,5.45836E+17,"Santa Clara Leche Fresa, Tetra Pack 180 ml, 4 Piezas"
1,15338781,8.98956E+18,2290,8.57108E+18,Pulpy,2817,4.55192E+18,"Pulpy, Paquete Surtido Botella Pet 400 ml, 6 Piezas"
1,173275,9.21759E+18,177,4.7124E+18,Coca - Cola,1679,6.47704E+18,"Coca - Cola Life, Botella Pet 2.00 L, 8 Piezas"
1,23828695,9.02494E+18,364,9.18952E+18,Fanta Fresa,18,9.07501E+18,"Fanta Fresa, Botella Pet 2.00 L Retornable, 8 Piezas"
1,2752159,9.09492E+18,138,6.14633E+18,Ciel Agua Purificada,2609,7.75578E+18,"Ciel Agua Purificada, Botella Pet 1.00 L, 4 Piezas"
1,15648477,9.1413E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,14163844,8.88036E+18,3832,5.3843E+18,Familia Coca - Cola,431,6.05771E+17,"Familia Coca - Cola, Paquete Surtido Botella Pet 500 ml, 24 Piezas"
1,3354853,8.97072E+18,38,7.93025E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,17541670,9.18995E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
19,20739169,9.00939E+18,11783,5.39708E+18,Helado Galletopsy Vainilla (1X20U) 118ml                                                                                                                                                                                                                  ,12858,3.49413E+18,Helado Galletopsy Tiramisu (1X20U) 118Ml.                                                                                                                                                                                                                 
1,3896707,8.97824E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,2111593,9.02656E+18,820,9.90479E+17,Valle Frut Citrus Punch,1867,2.9928E+18,"Valle Frut Limón, Botella Pet 1.50 L, 6 Piezas"
1,10138610,8.91006E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
8,23665243,9.12187E+18,971,3.61323E+18,Yogurt Chiqui Mix Frutilla con Hojuelas 92 Gr.                                                                                                                                                                                                            ,11242,8.10546E+18,Yogurt Toni Yogurt Vainilla 1.7 L.                                                                                                                                                                                                                        
1,23491776,9.17852E+18,2674,8.79023E+17,Familia Coca - Cola,3563,2.97273E+18,"Familia Coca - Cola, Paquete Surtido Botella Pet 20.0 L Retornable, 2 Piezas"
1,21878774,8.91501E+18,376,6.6275E+18,Del Valle Durazno,2947,6.55836E+18,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,18050613,8.88234E+18,1148,8.22638E+18,Joya Ponche,1430,8.42723E+16,"Joya Ponche, Botella Pet 1.50 L Retornable, 12 Piezas"
1,19329741,9.06465E+18,2783,3.23227E+18,Coca - Cola Zero,3968,4.51935E+18,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,4902003,9.19447E+18,77,3.1667E+18,Coca - Cola,2783,3.23227E+18,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,655916,9.1086E+18,803,3.94016E+18,Del Valle Durazno,3631,7.34638E+18,"Del Valle Fizz Limón, Botella Pet 600 ml, 6 Piezas"
1,20812249,9.0546E+18,408,9.10429E+18,Fresca Toronja,547,5.90957E+18,"Fresca Toronja, Botella Pet 600 ml, 6 Piezas"
1,16061887,9.11357E+18,205,6.1267E+18,Sprite Lima Limón,144,5.08E+18,"Sprite Lima Limón, Botella Pet 2.50 L, 8 Piezas"
1,18454663,9.13868E+18,3955,6.02316E+18,Ciel Agua Purificada,893,8.57136E+18,"Ciel Agua Purificada, Botella Pet 1.50 L, 4 Piezas"
1,23557919,8.90116E+18,234,1.6853E+18,Fresca Toronja,4036,6.41938E+18,"Fresca Fusión, Botella Pet 1.75 L, 4 Piezas"
1,16420214,9.06449E+18,801,1.24391E+18,Coca - Cola Light,3006,2.70736E+18,"Coca - Cola Zero, Botella Pet 2.50 L, 8 Piezas"
1,22904059,8.89322E+18,1177,3.41758E+18,Topo Chico Agua Mineral,1353,3.96527E+18,"Topo Chico Sangría Light, Botella Pet 600 ml, 6 Piezas"
1,13572675,9.2132E+18,506,5.76441E+17,Coca - Cola,211,7.84612E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,3701791,9.01319E+18,411,1.76073E+18,Del Valle Guayaba,2862,2.51659E+18,"Del Valle y Nada Coco, Botella Pet 600 ml, 6 Piezas"
1,2424523,8.92996E+18,2577,2.37319E+18,Coca - Cola Zero,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,14115699,9.11858E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,9114934,9.19784E+18,801,1.24391E+18,Coca - Cola Light,3006,2.70736E+18,"Coca - Cola Zero, Botella Pet 2.50 L, 8 Piezas"
5,8942867,8.85444E+18,145,3.76995E+18,Coca-Cola Sabor Original,146,7.08341E+18,"Coca-Cola Sabor Original, Botella Pet 600 ml,"
1,7577918,9.21197E+18,130,5.55292E+18,Coca - Cola Light,2328,5.18986E+18,"Coca - Cola, Botella Vidrio 237 ml, 4 Piezas"
1,1834135,8.90594E+18,814,2.35796E+18,Fresca Toronja,1363,4.73019E+18,"Fresca Zero Toronja, Botella Pet 600 ml, 12 Piezas"
5,22619584,9.11646E+18,12166,5.92987E+17,Inca-Kola Amarilla,3915,8.80951E+18,"Inca-Kola Dorada STV, Botella Pet 1.00 L, 12 Unidades                                                                                                                                                                                                     "
1,5301513,9.20473E+18,405,6.52464E+18,Powerade Uva,636,7.43548E+17,"Powerade Jugo Lima Limón, Botella Pet 500 ml, 6 Piezas"
1,13412274,9.16777E+18,1075,6.8228E+18,Familia Coca - Cola,1269,7.93413E+18,"Familia Coca - Cola, Paquete Surtido Botella Vidrio 500 ml Retornable, 24 Piezas"
1,9352672,8.84446E+18,653,8.34139E+18,Fuze Tea Durazno,733,9.41585E+17,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,18947027,9.05777E+18,799,8.6055E+18,Coca - Cola,2583,7.06776E+18,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,11469478,9.00764E+18,310,2.52057E+18,Coca - Cola,3402,1.08767E+18,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,15970810,8.88255E+18,219,4.49152E+18,Powerade Moras,495,5.73903E+18,"Powerade Citrus Limón, Botella Pet 1.00 L, 6 Piezas"
1,23555393,8.90761E+18,75,3.42678E+18,Ciel Agua Purificada,2365,1.68547E+18,"Ciel Exprim Limón, Botella Pet 600 ml, 12 Piezas"
1,11102210,8.93087E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,2854320,8.88345E+18,58,6.66337E+18,Coca - Cola,3003,4.68004E+18,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,16887543,9.01556E+18,3986,5.86165E+18,Coca - Cola,13,2.83797E+18,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,17055473,9.10288E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,17670557,9.1022E+18,804,4.57415E+18,Del Valle Néctar Manzana,2829,3.75858E+18,"Del Valle Guayaba, Botella Pet 237 ml, 6 Piezas"
1,15151593,9.14165E+18,3274,7.34872E+18,Coca - Cola,3601,6.99861E+16,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,17098820,9.07703E+18,47,6.15908E+18,Ciel Agua Purificada,2364,4.08841E+18,"Ciel Exprim Jamaica, Botella Pet 600 ml, 12 Piezas"
1,4042690,9.04007E+18,1144,6.60051E+18,Joya Manzana,2483,3.34644E+18,"Joya Fresa, Botella Pet 1.75 L, 8 Piezas"
8,1867099,8.95635E+18,9092,6.94474E+18,Yogurt Mix Frutilla con Bolitas 180 Gr.                                                                                                                                                                                                                   ,6788,4.19949E+18,Yogurt Mix Vainilla con Hojuelas 180 Gr.                                                                                                                                                                                                                  
1,5436,8.98312E+18,2433,2.05978E+18,Coca - Cola,3,2.44174E+18,"Coca - Cola, Botella Vidrio 192 ml Retornable, 24 Piezas"
1,1371686,9.16654E+18,3274,7.34872E+18,Coca - Cola,3601,6.99861E+16,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,3723737,8.94996E+18,2290,8.57108E+18,Pulpy,2817,4.55192E+18,"Pulpy, Paquete Surtido Botella Pet 400 ml, 6 Piezas"
5,21690892,8.97003E+18,154,6.81319E+18,Coca-Cola TA,122,7.3551E+18,"Coca-Cola Sin Azúcar, Botella Pet 1.35 L, 9 Unidades                                                                                                                                                                                                      "
1,954569,9.18482E+18,2924,4.12045E+18,Coca - Cola,973,5.30956E+18,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
8,4551630,9.06288E+18,12326,5.09518E+17,Yogurt Toni Frutilla 750 Gr.                                                                                                                                                                                                                              ,942,9.26701E+16,Yogurt Light Mora1.7 L.                                                                                                                                                                                                                                   
1,23069019,8.94605E+18,58,6.66337E+18,Coca - Cola,3003,4.68004E+18,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,12405800,9.15486E+18,803,3.94016E+18,Del Valle Durazno,3631,7.34638E+18,"Del Valle Fizz Limón, Botella Pet 600 ml, 6 Piezas"
1,12748473,9.06821E+18,59,8.10439E+18,Coca - Cola,2490,3.86963E+18,"Coca - Cola, Lata 235 ml, 24 Piezas"
8,17553884,8.99116E+18,150,3.25865E+18,Bebida de Yogurt Frush Frutos Rojos 900 Gr.                                                                                                                                                                                                               ,13894,6.64638E+18,Bebida de Yogurt Frush Frutos Rojos 180Gr.                                                                                                                                                                                                                
1,13006156,8.95701E+18,1177,3.41758E+18,Topo Chico Agua Mineral,1353,3.96527E+18,"Topo Chico Sangría Light, Botella Pet 600 ml, 6 Piezas"
1,5530948,8.87155E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,2271682,8.89486E+18,3161,2.84446E+18,Monster Energy Original,2941,5.3232E+18,"Monster Hamilton Uva, Lata 473 ml, 4 Piezas"
8,131580,8.96539E+18,972,8.69648E+18,Yogurt Chiqui Mix Frutilla con Bolitas 92 Gr.                                                                                                                                                                                                             ,10453,3.58913E+17,YOGURT-MET-0150-CHOCO- FFS                                                                                                                                                                                                                                
1,1978382,8.85789E+18,59,8.10439E+18,Coca - Cola,2490,3.86963E+18,"Coca - Cola, Lata 235 ml, 24 Piezas"
1,15897795,9.17908E+18,376,6.6275E+18,Del Valle Durazno,2947,6.55836E+18,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,5822112,8.92044E+18,1152,4.00989E+18,Topo Chico Agua Mineral,4153,9.09655E+18,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,16670530,9.04978E+18,1828,1.51614E+18,Del Valle Reserva Arándano,1852,3.01682E+18,"Del Valle Naranja, Botella Pet 300 ml, 6 Piezas"
8,6477891,9.17319E+18,2447,4.18789E+18,Leche Toni Entera 1L                                                                                                                                                                                                                                      ,1483,3.07774E+18,LECHS-EST-1000-CHOC                                                                                                                                                                                                                                       
1,18879590,8.90838E+18,1077,9.96722E+17,Familia Coca - Cola,675,5.85066E+18,"Familia Coca - Cola, Paquete Surtido Botella Pet 2.00 L, 8 Piezas"
1,14823275,8.94144E+18,653,8.34139E+18,Fuze Tea Durazno,733,9.41585E+17,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,8242532,9.20328E+18,3136,1.60799E+18,Coca - Cola,3968,4.51935E+18,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
8,2083169,9.19277E+18,971,3.61323E+18,Yogurt Chiqui Mix Frutilla con Hojuelas 92 Gr.                                                                                                                                                                                                            ,11242,8.10546E+18,Yogurt Toni Yogurt Vainilla 1.7 L.                                                                                                                                                                                                                        
8,7456064,9.01379E+18,12693,1.95707E+18,Yogurt Toni Bebible Guanábana 750Gr.                                                                                                                                                                                                                      ,4202,1.71569E+18,Yogurt Toni Griego Mango 150 Gr.                                                                                                                                                                                                                          
1,8117192,8.85106E+18,308,6.78613E+18,Frutsi Frutas Rojas,532,4.29806E+18,"Frutsi Frutas Rojas, Botella Pet 260 ml, 6 Piezas"
1,11183522,8.88458E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,22949126,9.02538E+18,501,3.31065E+17,Del Valle Néctar Manzana,2777,2.12809E+18,"Del Valle Nutriforte Mango, Tetra Pack 200 ml, 4 Piezas"
1,17421283,9.09381E+18,310,2.52057E+18,Coca - Cola,3402,1.08767E+18,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,13936999,9.12597E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,13795271,9.15972E+18,376,6.6275E+18,Del Valle Durazno,2947,6.55836E+18,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,23347607,9.10315E+18,464,8.14252E+17,Powerade Naranja Mandarina,461,7.11912E+18,"Powerade Lima Limón, Botella Pet 1.00 L, 6 Piezas"
1,5962025,8.94686E+18,996,3.85253E+18,Santa Clara Leche Deslactosada Semi,994,1.02467E+18,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 6 Piezas"
1,20489244,8.85392E+18,405,6.52464E+18,Powerade Uva,636,7.43548E+17,"Powerade Jugo Lima Limón, Botella Pet 500 ml, 6 Piezas"
1,2060679,9.149E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,16305132,8.84859E+18,3244,7.58525E+18,Topo Chico Twist Limón,1461,2.41223E+18,"Topo Chico Agua Mineral, Botella Vidrio 340 ml, 6 Piezas"
8,20373201,8.8533E+18,9095,1.58942E+18,Yogurt Mix Frutilla con Hojuelas 180 Gr.                                                                                                                                                                                                                  ,2559,6.90652E+18,YOGURT-MET-0150-FRUTILLA                                                                                                                                                                                                                                  
5,7957868,9.11032E+18,2838,3.98342E+18,Dasani Sin Gas,2836,1.84446E+18,"Dasani Sin Gas, Botella Pet 6.00 L, 4 Unidade"
1,2460814,9.01944E+18,799,8.6055E+18,Coca - Cola,2583,7.06776E+18,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,11070278,8.94326E+18,3992,8.21129E+18,Del Valle Manzana,394,3.39729E+17,"Del Valle Piña, Lata 335 ml, 6 Piezas"
1,5574996,9.06064E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,9354115,8.9999E+18,38,7.93025E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,16268685,8.98078E+18,2577,2.37319E+18,Coca - Cola Zero,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,19897869,9.08226E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,9977596,9.07954E+18,461,7.11912E+18,Powerade Lima Limón,3369,8.7137E+18,"Powerade Fit Uva Menta, Botella Pet 500 ml, 6 Piezas"
1,16606664,9.01379E+18,405,6.52464E+18,Powerade Uva,636,7.43548E+17,"Powerade Jugo Lima Limón, Botella Pet 500 ml, 6 Piezas"
1,22150676,8.94303E+18,810,8.25505E+18,Fanta Fresa,3080,8.95908E+18,"Fanta Piña, Botella Pet 600 ml, 6 Piezas"
5,1140819,9.21588E+18,570,2.60347E+18,Sprite Lima-Limón,571,8.881E+18,"Sprite Lima-Limón, Botella Vidrio 300 ml Retornable, 24 Unidades                                                                                                                                                                                          "
1,22675701,9.13869E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,13081418,9.05896E+18,3156,3.35813E+18,Coca - Cola,1324,6.55659E+18,"Coca - Cola, Botella Vidrio 500 ml, 24 Piezas"
1,2848059,9.20097E+18,1485,2.46623E+17,Valle Frut Citrus Punch,2494,4.14294E+18,"Valle Frut Mango, Botella Pet 355 ml, 12 Piezas"
1,13036288,9.01865E+18,811,9.02622E+18,Fanta Naranja,1408,2.4274E+17,"Fanta Naranja, Botella Pet 400 ml, 12 Piezas"
1,2878095,9.05765E+18,47,6.15908E+18,Ciel Agua Purificada,2364,4.08841E+18,"Ciel Exprim Jamaica, Botella Pet 600 ml, 12 Piezas"
1,16359852,8.89622E+18,549,8.58653E+18,Delaware Punch Uva,1297,6.0591E+18,"Powerade, Paquete Surtido Botella Pet 600 ml, 6 Piezas"
1,16305579,9.08821E+18,1213,6.16365E+18,Delaware Punch Uva,706,1.49486E+18,"Delaware Punch Uva, Botella Pet 500 ml, 12 Piezas"
1,4754871,9.15278E+18,4076,2.40003E+18,PREDATOR ENERGY WILD BERRY,3450,8.53971E+18,"Predator Energy Green Lima Limón, Lata 355 ml, 6 Piezas"
1,19940671,9.06108E+18,545,1.77392E+17,Sprite Lima Limón,1954,7.95282E+18,"Sprite Lima Limón, Botella Pet 2.00 L, 6 Piezas"
1,12671199,8.99251E+18,3856,4.96074E+18,Joya Durazno,1291,5.47984E+18,"Joya Durazno, Botella Pet 2.00 L, 8 Piezas"
1,18444186,9.0002E+18,310,2.52057E+18,Coca - Cola,3402,1.08767E+18,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,8225671,9.04258E+18,1214,3.67466E+18,Joya Durazno,1151,1.67771E+18,"Joya Toronja, Botella Pet 600 ml, 12 Piezas"
1,7316427,8.96103E+18,77,3.1667E+18,Coca - Cola,2783,3.23227E+18,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,5855610,8.84217E+18,77,3.1667E+18,Coca - Cola,2783,3.23227E+18,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,2489352,8.8396E+18,1057,4.63871E+17,Fresca Toronja,3284,7.4058E+18,"Fresca Sin Azúcar Toronja, Botella Pet 1.50 L Retornable, 12 Piezas"
8,3912825,9.06811E+18,1627,6.96573E+17,Queso Crema Toni 50 Gr.                                                                                                                                                                                                                                   ,428,2.83005E+18,Queso Crema Toni Cheddar 250 Gr.                                                                                                                                                                                                                          
1,11833076,8.94371E+18,2290,8.57108E+18,Pulpy,2817,4.55192E+18,"Pulpy, Paquete Surtido Botella Pet 400 ml, 6 Piezas"
1,19000909,9.2097E+18,219,4.49152E+18,Powerade Moras,495,5.73903E+18,"Powerade Citrus Limón, Botella Pet 1.00 L, 6 Piezas"
1,11712047,9.08505E+18,2579,1.97993E+18,Coca - Cola Zero,136,5.23089E+18,"Coca - Cola, Botella Vidrio 237 ml, 24 Piezas"
1,23955922,8.90384E+18,2924,4.12045E+18,Coca - Cola,973,5.30956E+18,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
5,2051863,9.18517E+18,126,6.35728E+18,Coca-Cola Sabor Original,10268,3.51083E+18,"Coca-Cola Sin Azúcar, Botella Pet 410 ml, 12 Unidades                                                                                                                                                                                                     "
1,20128407,9.10727E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,837214,9.10824E+18,3898,8.12784E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,15711401,9.09752E+18,1152,4.00989E+18,Topo Chico Agua Mineral,4153,9.09655E+18,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,6331165,8.95852E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,15935768,8.86E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
5,19287474,9.07151E+18,125,4.98499E+17,Coca-Cola Sabor Original,153,7.76235E+18,"Coca-Cola TA, Botella Vidrio 1.25 L Retornable, 10 Unidades                                                                                                                                                                                               "
1,22356469,9.15475E+18,799,8.6055E+18,Coca - Cola,2583,7.06776E+18,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,21902848,8.99807E+18,1144,6.60051E+18,Joya Manzana,2483,3.34644E+18,"Joya Fresa, Botella Pet 1.75 L, 8 Piezas"
1,6552216,8.89594E+18,820,9.90479E+17,Valle Frut Citrus Punch,1867,2.9928E+18,"Valle Frut Limón, Botella Pet 1.50 L, 6 Piezas"
1,16840445,9.05813E+18,3898,8.12784E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,11938412,9.09228E+18,478,2.67103E+18,Pulpy Naranja,3085,8.94579E+17,"Pulpy Sábila, Botella Pet 400 ml, 6 Piezas"
1,6369194,8.92689E+18,799,8.6055E+18,Coca - Cola,2583,7.06776E+18,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
5,17296423,8.98451E+18,1976,6.44696E+18,Fuze Tea Negro Limón,10053,4.52153E+18,"Fuze Tea Mango Manzanilla, Botella Pet 550 ml, 12 Unidades                                                                                                                                                                                                "
1,5597885,9.0026E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,5947698,9.04672E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,15161995,8.8558E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,5190715,9.16478E+18,376,6.6275E+18,Del Valle Durazno,2947,6.55836E+18,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,14713011,9.12233E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,6447219,9.01916E+18,818,2.03021E+18,Sprite Lima Limón,3140,3.13201E+18,"Sprite Lima Limón, Botella Pet 1.50 L Retornable, 12 Piezas"
