id_pedido,customer_id,pais,id_businessunit,business_unit,cedis,fecha_pedido,fecha_entrega,status_final,valor_pedido,SubTotal,Total
9.13258E+18,8.08885E+18,Ecuador,5,Bebidas,37,06:30.7,00:00.0,Entregado,5,79.64,91.59
8.87236E+18,3.62309E+18,Argentina,6,Bebidas,81,38:44.7,NULL,Registrado,16,0,0
8.92386E+18,1.66563E+17,México,1,Bebidas,3505,44:58.2,00:00.0,Entregado,1,226.29,265.5
8.90825E+18,3.13622E+18,Ecuador,5,Bebidas,51,45:54.1,00:00.0,Entregado,5,29.08,33.44
8.97318E+18,7.6397E+18,México,1,Bebidas,3803,46:46.5,00:00.0,Entregado,3,381.47,442.5
9.05753E+18,2.75265E+18,México,1,Bebidas,3916,30:33.3,00:00.0,Entregado,5,1357.75,1575
9.14593E+18,6.74713E+17,México,1,Bebidas,3907,58:24.8,00:00.0,Entregado,20,3966.71,4524.5
9.03886E+18,3.71752E+18,Ecuador,8,Lacteos,47,17:43.7,00:00.0,Entregado,20,13.79,14.48
9.22102E+18,2.48558E+18,México,1,Bebidas,3805,58:07.7,00:00.0,Entregado,17,2471.19,2768
9.18269E+18,1.23761E+18,Ecuador,8,Lacteos,9,56:54.9,00:00.0,Entregado,4,10.17,10.17
9.0965E+18,4.13965E+18,México,1,Bebidas,3003,15:41.5,00:00.0,Entregado,2,470.68,545.99
8.87159E+18,2.33932E+18,México,1,Bebidas,3946,26:04.3,00:00.0,Entregado,21,4992.66,5754.05
8.8855E+18,2.45729E+18,México,1,Bebidas,3803,17:17.4,00:00.0,Entregado,21,5087.32,5886.96
9.2195E+18,5.98003E+18,México,1,Bebidas,3308,45:22.5,00:00.0,Entregado,7,1550.82,1799
8.98137E+18,7.66854E+18,México,1,Bebidas,3103,39:11.0,00:00.0,Entregado,4,1027.05,1095.49
9.05974E+18,8.37841E+18,México,1,Bebidas,3804,42:48.5,00:00.0,Entregado,1,114,114
8.96018E+18,8.33796E+18,México,1,Bebidas,3406,37:08.7,00:00.0,Entregado,13,3284.5,3846.96
9.14664E+18,8.70307E+18,Ecuador,5,Bebidas,55,19:53.8,00:00.0,Entregado,1,10.98,12.62
9.15341E+18,8.02045E+18,Ecuador,8,Lacteos,9,55:24.0,00:00.0,Entregado,27,20.38,21.54
8.93271E+18,2.53807E+16,México,1,Bebidas,3819,02:52.4,00:00.0,Entregado,2,470.68,545.99
8.98178E+18,2.60638E+18,Ecuador,5,Bebidas,79,17:11.9,00:00.0,Entregado,10,67.79,77.96
8.90552E+18,7.53609E+18,México,1,Bebidas,3005,19:32.0,00:00.0,Entregado,7,1195.68,1354.99
9.13471E+18,8.25017E+18,México,1,Bebidas,3009,24:47.8,00:00.0,Entregado,18,3100.33,3558.46
9.15071E+18,8.95158E+18,México,1,Bebidas,3934,09:59.5,00:00.0,Entregado,78,14037.07,16094.51
8.8714E+18,8.61906E+18,Argentina,6,Bebidas,97,50:54.2,NULL,Registrado,21,0,0
9.08809E+18,3.38053E+18,México,1,Bebidas,3309,47:24.6,00:00.0,Entregado,6,1126.21,1272.01
9.18602E+18,6.05994E+18,México,1,Bebidas,3921,49:00.8,00:00.0,Entregado,2,265.03,297.99
9.12617E+18,5.43939E+18,Perú,3,Bebidas,33,45:29.3,NULL,Registrado,12,0,0
9.19399E+18,7.50893E+17,Ecuador,19,Helados,55,32:25.8,00:00.0,Entregado,2,14.24,16.38
9.01284E+18,3.75889E+18,México,1,Bebidas,3816,56:06.5,00:00.0,Entregado,33,6283.93,7070.46
8.86419E+18,7.67256E+18,México,1,Bebidas,3946,08:51.0,00:00.0,Entregado,5,749.63,834.99
9.04776E+18,1.8692E+18,México,1,Bebidas,3312,08:12.2,00:00.0,Entregado,9,1743.58,1976
8.83032E+18,3.62715E+17,México,1,Bebidas,3405,17:54.0,00:00.0,Entregado,10,2085.14,2426.5
8.86554E+18,1.40135E+18,México,1,Bebidas,3001,07:03.4,00:00.0,Entregado,36,9024.06,10372.05
9.00086E+18,9.04542E+18,México,1,Bebidas,3803,04:40.1,00:00.0,Entregado,2,768.96,891.99
9.18115E+18,8.73548E+18,Ecuador,5,Bebidas,3,43:55.8,00:00.0,Entregado,2,6.99,8.04
9.21978E+18,8.96994E+18,México,1,Bebidas,3301,36:16.3,00:00.0,Entregado,22,891.5,891.5
8.83465E+18,1.18816E+17,México,1,Bebidas,3507,50:56.7,00:00.0,Entregado,2,364,364
9.20549E+18,6.95377E+18,México,1,Bebidas,3816,32:08.1,00:00.0,Entregado,9,1716.8,1963.04
8.88712E+18,8.58931E+18,México,1,Bebidas,3837,07:36.0,00:00.0,Entregado,4,1085.04,1140.5
9.03695E+18,1.87652E+18,México,1,Bebidas,3217,21:48.6,00:00.0,Entregado,7,1250.92,1408.99
8.91076E+18,7.99954E+18,México,1,Bebidas,3950,52:09.1,00:00.0,Entregado,6,1300.42,1508.48
8.94289E+18,4.59375E+18,Ecuador,5,Bebidas,13,44:52.3,00:00.0,Entregado,2,10.26,11.79
9.10453E+18,1.7915E+18,México,1,Bebidas,3405,12:36.8,00:00.0,Entregado,6,1484.47,1740.01
9.20538E+18,1.02442E+18,Ecuador,5,Bebidas,9,29:38.5,00:00.0,Entregado,7,58.73,67.54
9.09501E+18,1.67633E+17,México,1,Bebidas,3907,29:09.5,00:00.0,Entregado,1,330.18,383.01
9.18471E+18,6.13356E+18,México,1,Bebidas,3305,42:17.3,00:00.0,Entregado,6,1059.04,1240.45
9.20218E+18,4.66703E+18,Perú,3,Bebidas,78,04:25.5,NULL,Registrado,1,0,0
8.89135E+18,2.31529E+18,Ecuador,8,Lacteos,47,13:12.0,00:00.0,Entregado,3,14.7,14.7
8.87072E+18,4.70233E+17,México,1,Bebidas,3923,22:27.8,00:00.0,Entregado,35,5524.83,6187
8.85562E+18,4.0844E+18,México,1,Bebidas,3806,20:44.1,00:00.0,Entregado,13,2957.31,3412.57
8.93154E+18,7.76417E+18,México,1,Bebidas,3908,08:11.8,00:00.0,Entregado,17,2304.95,2666.46
9.0672E+18,7.30318E+18,México,1,Bebidas,3507,12:38.2,00:00.0,Entregado,4,576,584
8.97373E+18,9.10998E+18,México,1,Bebidas,3005,17:52.7,00:00.0,Entregado,3,630.59,731.46
9.00105E+18,5.40576E+18,México,1,Bebidas,3931,08:15.3,00:00.0,Entregado,10,1515.68,1662.99
9.0281E+18,8.92855E+18,Perú,3,Bebidas,I1  ,32:25.2,NULL,Registrado,7,0,0
8.99454E+18,2.18964E+18,Perú,3,Bebidas,IA  ,13:06.8,NULL,Registrado,26,0,0
9.06608E+18,7.21086E+18,Ecuador,8,Lacteos,79,54:52.6,00:00.0,Entregado,32,29.79,32.76
8.91676E+18,2.36575E+18,México,1,Bebidas,3103,40:54.7,00:00.0,Entregado,18,2849.04,2970.43
9.10739E+18,8.19575E+18,Perú,3,Bebidas,24,32:38.5,NULL,Registrado,2,0,0
9.09843E+18,2.86518E+18,México,1,Bebidas,3931,08:21.0,00:00.0,Entregado,11,2745.29,3184.54
9.20426E+18,7.29618E+18,México,1,Bebidas,3810,44:37.8,00:00.0,Entregado,28,959.62,1020.97
8.87893E+18,7.19024E+18,México,1,Bebidas,3308,46:51.9,00:00.0,Entregado,8,1594.8,1807.48
8.86892E+18,1.26546E+18,México,1,Bebidas,3308,49:20.5,00:00.0,Entregado,3,460,460
8.95163E+18,3.17116E+18,México,1,Bebidas,3404,04:52.8,00:00.0,Entregado,12,1438.44,1489.5
8.89546E+18,6.31158E+18,México,1,Bebidas,3408,47:27.2,00:00.0,Entregado,2,139.5,141.5
9.0631E+18,4.85505E+18,México,1,Bebidas,3104,07:28.8,00:00.0,Entregado,22,3397.92,3576.44
9.00645E+18,7.638E+18,México,1,Bebidas,3407,08:38.4,00:00.0,Entregado,6,1639.34,1770.49
8.85996E+18,1.36253E+18,México,1,Bebidas,3506,00:20.3,00:00.0,Entregado,36,529.92,582
8.92797E+18,3.36E+18,México,1,Bebidas,3810,08:23.7,00:00.0,Entregado,30,358.3,324.01
9.20841E+18,6.60046E+18,México,1,Bebidas,3821,50:45.7,00:00.0,Entregado,8,1593.13,1872
9.03351E+18,1.86874E+18,Ecuador,5,Bebidas,61,23:57.2,00:00.0,Entregado,6,54.96,63.2
8.97099E+18,2.71813E+18,Ecuador,8,Lacteos,55,29:14.0,00:00.0,Entregado,61,40.86,45.86
8.84112E+18,6.96926E+18,Ecuador,5,Bebidas,56,54:59.2,00:00.0,Entregado,2,10.61,12.2
8.87031E+18,5.72478E+18,Ecuador,5,Bebidas,55,22:05.6,00:00.0,Entregado,7,37.63,43.27
9.06128E+18,3.81756E+18,México,1,Bebidas,3012,17:00.5,00:00.0,Entregado,5,1059.05,1228.5
9.16673E+18,3.02377E+18,México,1,Bebidas,3819,54:47.1,00:00.0,Entregado,18,4390.05,5092.46
9.02203E+18,4.47037E+18,México,1,Bebidas,3408,30:51.3,00:00.0,Entregado,16,3302.11,3516.98
8.91986E+18,6.73561E+17,México,1,Bebidas,3831,41:44.3,00:00.0,Entregado,11,1454.3,1621.51
9.20914E+18,1.67488E+18,México,1,Bebidas,3505,48:53.8,00:00.0,Entregado,4,997.83,1169.5
9.04367E+18,3.62824E+18,México,1,Bebidas,3309,27:52.0,00:00.0,Entregado,8,1159.61,1283
8.84654E+18,1.78989E+18,México,1,Bebidas,3908,56:16.8,00:00.0,Entregado,65,13201.02,15142.16
8.9783E+18,1.27526E+18,México,1,Bebidas,3201,27:59.8,00:00.0,Entregado,34,6335.17,7121.64
8.90238E+18,4.76571E+18,Ecuador,8,Lacteos,27,42:28.9,00:00.0,Entregado,35,28.36,30.21
8.97489E+18,6.22439E+18,Perú,3,Bebidas,78,04:35.0,NULL,Registrado,2,0,0
8.99263E+18,4.57386E+17,México,1,Bebidas,3407,11:55.9,00:00.0,Entregado,18,4766.25,5122.43
9.10703E+18,5.11624E+17,México,1,Bebidas,3804,56:31.3,00:00.0,Entregado,11,2247.41,2606.99
8.91766E+18,2.4439E+18,Ecuador,5,Bebidas,55,07:47.1,00:00.0,Entregado,2,17.08,19.64
9.10123E+18,3.8756E+18,México,1,Bebidas,3916,12:14.4,00:00.0,Entregado,8,1589.06,1828.98
8.97499E+18,4.22604E+18,Perú,3,Bebidas,33,13:21.3,NULL,Registrado,3,0,0
8.98897E+18,1.19449E+18,Perú,3,Bebidas,I9  ,55:59.9,NULL,Registrado,4,0,0
9.21521E+18,3.21066E+18,México,1,Bebidas,3301,14:20.2,00:00.0,Entregado,10,2916.62,3149.9
8.97708E+18,7.49063E+18,Perú,3,Bebidas,78,45:14.9,NULL,Registrado,3,0,0
8.94487E+18,8.92087E+18,México,1,Bebidas,3907,29:14.4,00:00.0,Entregado,15,4217.22,4891.99
9.02565E+18,4.48418E+17,México,1,Bebidas,3820,19:49.7,00:00.0,Entregado,17,3501.98,3995.99
9.0604E+18,2.94882E+18,México,1,Bebidas,3202,32:52.7,00:00.0,Entregado,12,2240.95,2599.44
9.21797E+18,1.5066E+18,México,1,Bebidas,3501,22:19.7,00:00.0,Entregado,9,1431.93,1632.5
8.9829E+18,8.05454E+18,México,1,Bebidas,3907,02:31.5,00:00.0,Entregado,4,641.35,743.97
9.17705E+18,6.30491E+18,México,1,Bebidas,3201,23:49.4,00:00.0,Entregado,13,2470.3,2815.48
9.16942E+18,2.0225E+18,México,1,Bebidas,3003,19:29.9,00:00.0,Entregado,22,5452.24,6324.6
8.98571E+18,6.37329E+18,México,1,Bebidas,3501,37:28.1,00:00.0,Entregado,17,4295.7,4993.59
9.01754E+18,6.53198E+18,México,1,Bebidas,3804,40:37.8,00:00.0,Entregado,24,4095.56,4434.45
9.14492E+18,3.54466E+18,México,1,Bebidas,3803,48:46.4,00:00.0,Entregado,16,2320.78,2526.98
8.9975E+18,5.1908E+17,México,1,Bebidas,3005,51:39.0,00:00.0,Entregado,5,932.32,1081.48
9.02312E+18,2.41461E+18,México,1,Bebidas,3202,46:43.4,00:00.0,Entregado,13,3109.6,3583.46
9.1084E+18,3.78366E+18,México,1,Bebidas,3833,07:08.7,00:00.0,Entregado,2,520.69,610.01
9.01034E+18,3.31554E+18,Perú,3,Bebidas,I1  ,49:13.4,NULL,Registrado,2,0,0
9.22305E+18,6.15924E+18,México,1,Bebidas,3301,45:20.3,00:00.0,Entregado,23,3760.5,3977.98
8.84785E+18,1.70132E+18,México,1,Bebidas,3805,28:08.2,00:00.0,Entregado,4,1118.12,1308.04
8.83877E+18,2.21465E+18,Perú,3,Bebidas,IA  ,32:22.6,NULL,Registrado,1,0,0
9.05945E+18,1.95497E+18,México,1,Bebidas,3821,15:02.6,00:00.0,Entregado,6,764.07,872.52
9.02835E+18,7.26968E+18,Ecuador,5,Bebidas,12,37:42.6,00:00.0,Entregado,3,13.61,15.65
9.05395E+18,2.1138E+18,México,1,Bebidas,3946,28:21.9,00:00.0,Entregado,9,2371.56,2751.01
8.99364E+18,5.02014E+18,México,1,Bebidas,3401,46:01.5,00:00.0,Entregado,7,1593.53,1848.49
8.90551E+18,7.89241E+18,México,1,Bebidas,3810,42:06.0,00:00.0,Entregado,6,1007.75,1168.99
9.00982E+18,1.28816E+18,México,1,Bebidas,3804,04:12.9,00:00.0,Entregado,8,1644.47,1778.01
9.11174E+18,6.54092E+18,México,1,Bebidas,3404,52:51.0,00:00.0,Entregado,6,1473.1,1678
9.00759E+18,5.21005E+18,México,1,Bebidas,3819,12:42.3,00:00.0,Entregado,2,479.31,556
9.01899E+18,8.91875E+18,México,1,Bebidas,3919,13:47.1,00:00.0,Entregado,10,1625.22,1853.99
8.90753E+18,1.78129E+18,Ecuador,5,Bebidas,9,42:15.6,00:00.0,Entregado,1,24.9,28.64
9.15685E+18,6.83447E+18,México,1,Bebidas,3804,35:50.6,00:00.0,Entregado,9,1885.34,2186.99
8.87809E+18,8.10278E+18,México,1,Bebidas,3931,25:20.6,00:00.0,Entregado,11,2688.31,3118.5
8.84066E+18,2.43566E+18,Ecuador,5,Bebidas,25,11:42.3,00:00.0,Entregado,3,39.34,45.24
8.94337E+18,6.69699E+18,México,1,Bebidas,3507,41:14.3,00:00.0,Entregado,18,3266.43,3771.03
8.87615E+18,8.6204E+18,México,1,Bebidas,3404,47:06.4,00:00.0,Entregado,3,353.16,403.99
8.89808E+18,2.09687E+18,México,1,Bebidas,3816,40:35.5,00:00.0,Entregado,12,1566.61,1747.98
8.93404E+18,1.52147E+18,México,1,Bebidas,3404,05:03.3,00:00.0,Entregado,2,205.6,222.5
9.02641E+18,2.86534E+18,México,1,Bebidas,3907,52:46.1,00:00.0,Entregado,3,636.63,738.5
9.16553E+18,1.67651E+18,Argentina,6,Bebidas,41,44:26.7,NULL,Registrado,10,0,0
9.08894E+18,3.53392E+18,Ecuador,5,Bebidas,13,17:02.6,00:00.0,Entregado,1,18.8,21.62
8.9916E+18,8.70221E+18,México,1,Bebidas,3308,30:31.7,00:00.0,Entregado,11,2117.25,2386.5
9.10308E+18,8.13334E+18,Ecuador,5,Bebidas,5,55:43.7,00:00.0,Entregado,48,432.36,497.21
9.20832E+18,5.52122E+18,Ecuador,8,Lacteos,27,05:03.8,00:00.0,Entregado,14,10,10.52
9.06641E+18,7.05871E+18,Argentina,6,Bebidas,71,29:08.9,NULL,Registrado,25,0,0
9.003E+18,4.58536E+18,Ecuador,8,Lacteos,55,15:52.0,00:00.0,Entregado,24,12.4,13.47
9.00764E+18,9.20797E+16,México,1,Bebidas,3901,18:49.8,00:00.0,Entregado,8,1772.38,2056
8.93989E+18,6.50036E+18,Argentina,6,Bebidas,91,41:54.1,NULL,Registrado,3,0,0
9.00504E+18,8.81391E+18,Ecuador,5,Bebidas,63,29:31.5,00:00.0,Entregado,8,96.47,110.94
9.14578E+18,5.19213E+18,México,1,Bebidas,3312,38:09.7,00:00.0,Entregado,6,1263.43,1443.98
9.05522E+18,1.93503E+18,México,1,Bebidas,3217,30:00.8,00:00.0,Entregado,2,434.48,504
8.94211E+18,4.21596E+18,México,1,Bebidas,3804,52:28.6,00:00.0,Entregado,23,4497.34,5130.43
9.02023E+18,6.66406E+18,México,1,Bebidas,3810,11:38.3,00:00.0,Entregado,11,1124.68,1175.98
8.84729E+18,4.13587E+18,México,1,Bebidas,3819,51:12.2,00:00.0,Entregado,21,3585.13,4053.47
9.16989E+18,6.77669E+18,México,1,Bebidas,3209,34:44.7,00:00.0,Entregado,6,1194.07,1346.01
9.09812E+18,7.73802E+17,México,1,Bebidas,3931,22:55.9,00:00.0,Entregado,3,362.5,362.5
9.17136E+18,2.7078E+18,México,1,Bebidas,3835,17:59.7,00:00.0,Entregado,9,2084.04,2419.52
9.20683E+18,6.99899E+18,México,1,Bebidas,3401,24:36.4,00:00.0,Entregado,6,429,429
9.15987E+18,6.50513E+18,Ecuador,5,Bebidas,41,17:10.8,00:00.0,Entregado,4,40.39,46.45
8.88847E+18,5.54553E+18,Argentina,6,Bebidas,91,43:47.4,NULL,Registrado,30,0,0
9.09434E+18,3.6407E+18,México,1,Bebidas,3103,06:09.9,00:00.0,Entregado,1,90.5,90.5
8.89806E+18,3.2319E+18,México,1,Bebidas,3401,34:33.5,00:00.0,Entregado,13,2687.08,3117
9.02023E+18,2.66759E+18,México,1,Bebidas,3916,42:10.6,00:00.0,Entregado,5,931.72,1059.99
8.973E+18,6.44576E+18,Ecuador,5,Bebidas,37,36:45.2,00:00.0,Entregado,5,24.41,28.07
9.17257E+18,7.67361E+18,Perú,3,Bebidas,IA  ,43:46.9,NULL,Registrado,7,0,0
9.08329E+18,2.87739E+18,México,1,Bebidas,3820,50:16.7,00:00.0,Entregado,2,425.86,493.99
8.93979E+18,2.21715E+18,Ecuador,8,Lacteos,41,34:45.8,00:00.0,Entregado,10,10.13,11.13
8.84402E+18,1.97325E+18,Argentina,6,Bebidas,21,33:39.2,NULL,Registrado,5,0,0
9.01805E+18,8.77738E+18,Ecuador,5,Bebidas,19,10:54.6,00:00.0,Entregado,3,35.05,40.31
9.02803E+18,8.5127E+18,México,1,Bebidas,3946,34:19.7,00:00.0,Entregado,4,1103.44,1279.99
8.84923E+18,7.76487E+18,México,1,Bebidas,3804,45:13.7,00:00.0,Entregado,34,4988.46,5560.88
8.92118E+18,4.12106E+18,México,1,Bebidas,3408,07:37.5,00:00.0,Entregado,13,1756.48,1850
9.08539E+18,2.1896E+18,México,1,Bebidas,3820,56:38.2,00:00.0,Entregado,8,898.21,988
8.83854E+18,1.9695E+18,Ecuador,5,Bebidas,5,11:58.0,00:00.0,Entregado,6,48.45,55.71
8.96152E+18,6.00949E+18,Ecuador,5,Bebidas,79,23:20.3,00:00.0,Entregado,1,234.64,269.84
8.85064E+18,9.723E+17,México,1,Bebidas,3402,07:37.4,00:00.0,Entregado,1,388.89,422.5
8.92574E+18,8.02478E+18,México,1,Bebidas,3408,02:15.1,NULL,Rechazado,24,0,0
8.91959E+18,3.37485E+18,Ecuador,5,Bebidas,33,19:58.9,00:00.0,Entregado,2,26.93,30.97
9.16304E+18,4.54417E+18,México,1,Bebidas,3404,03:21.9,00:00.0,Entregado,3,561.07,611
9.12842E+18,7.68706E+18,México,1,Bebidas,3504,25:17.1,00:00.0,Entregado,6,987.41,1093.99
9.16091E+18,2.35352E+18,México,1,Bebidas,3312,11:40.7,00:00.0,Entregado,4,783.51,891.01
9.078E+18,4.00455E+18,Ecuador,5,Bebidas,13,41:57.9,00:00.0,Entregado,4,23.82,27.4
8.87315E+18,7.19901E+17,México,1,Bebidas,3931,00:04.3,00:00.0,Entregado,13,2141.17,2427.01
8.83867E+18,6.58244E+18,México,1,Bebidas,3103,10:27.3,00:00.0,Entregado,4,952.77,1028.99
9.0256E+18,2.95926E+18,México,1,Bebidas,3506,43:43.5,00:00.0,Entregado,47,7884.13,8818.76
9.16693E+18,1.03668E+18,Ecuador,8,Lacteos,19,32:51.6,00:00.0,Entregado,122,160.07,177.63
8.96066E+18,9.14308E+18,Perú,3,Bebidas,33,42:42.3,NULL,Registrado,1,0,0
9.1608E+18,1.17856E+18,México,1,Bebidas,3308,19:09.7,00:00.0,Entregado,14,2793.3,3228
9.16303E+18,9.186E+18,Perú,3,Bebidas,IA  ,31:20.3,NULL,Registrado,15,0,0
8.9513E+18,1.96898E+18,México,1,Bebidas,3507,01:46.9,00:00.0,Entregado,26,2545.44,2747.93
8.87718E+18,6.89331E+18,México,1,Bebidas,3946,19:54.2,00:00.0,Entregado,3,642.67,745.5
9.08498E+18,5.59756E+18,Perú,3,Bebidas,I9  ,48:46.4,NULL,Registrado,22,0,0
8.85586E+18,6.69605E+18,México,1,Bebidas,3804,14:19.7,00:00.0,Entregado,3,706.03,818.99
9.11159E+18,7.95228E+18,Ecuador,8,Lacteos,55,16:44.5,00:00.0,Entregado,64,48.83,52.67
8.90384E+18,8.65413E+18,México,1,Bebidas,3301,39:44.6,00:00.0,Entregado,19,3752.39,3977.51
9.01622E+18,7.29745E+18,México,1,Bebidas,3803,38:18.4,00:00.0,Entregado,5,703.17,712
8.84833E+18,9.06453E+18,México,1,Bebidas,3308,30:38.2,00:00.0,Entregado,5,1276.29,1480.48
9.09014E+18,6.43202E+18,México,1,Bebidas,3810,24:56.6,00:00.0,Entregado,82,11533.81,13278.39
9.11245E+18,2.24425E+17,México,1,Bebidas,3804,31:41.7,00:00.0,Entregado,16,2748.46,3041.49
9.17783E+18,1.61865E+18,Ecuador,5,Bebidas,5,47:22.3,00:00.0,Entregado,6,53.51,61.53
8.89798E+18,3.10064E+18,Ecuador,5,Bebidas,33,28:45.9,00:00.0,Entregado,10,112.25,129.08
9.05379E+18,7.47439E+18,México,1,Bebidas,3005,57:57.9,00:00.0,Entregado,2,461.63,535.49
8.88662E+18,5.87099E+18,Ecuador,5,Bebidas,13,50:15.2,00:00.0,Entregado,1,8.59,9.88
8.85141E+18,7.51774E+18,México,1,Bebidas,3804,34:53.6,00:00.0,Entregado,9,2212.04,2566.03
9.02474E+18,6.71117E+18,Ecuador,5,Bebidas,79,08:26.8,00:00.0,Entregado,11,78.25,89.98
9.02982E+18,6.94868E+18,Perú,3,Bebidas,24,01:20.6,NULL,Registrado,2,0,0
8.94957E+18,3.53878E+18,Ecuador,5,Bebidas,79,38:34.5,00:00.0,Entregado,2,21.41,24.62
8.96911E+18,1.42447E+18,México,1,Bebidas,3819,04:06.2,00:00.0,Entregado,2,333.5,333.5
8.95626E+18,2.01808E+18,México,1,Bebidas,3506,52:55.3,00:00.0,Entregado,8,1241.39,1440.01
9.10456E+18,3.9782E+18,México,1,Bebidas,3103,03:50.9,00:00.0,Entregado,10,1838.11,1961.01
8.83372E+18,5.96958E+18,México,1,Bebidas,3507,57:34.7,00:00.0,Entregado,34,5056.59,5453.63
8.9773E+18,3.76346E+18,México,1,Bebidas,3810,52:11.3,00:00.0,Entregado,23,4840.75,5562.46
9.0026E+18,5.98221E+18,México,1,Bebidas,3835,44:12.2,00:00.0,Entregado,10,1804.86,2083.53
9.07531E+18,3.30381E+18,México,1,Bebidas,3816,46:54.9,00:00.0,Entregado,19,3515.72,3936.48
9.04407E+18,3.0356E+18,México,1,Bebidas,3005,12:50.1,00:00.0,Entregado,2,507.75,588.99
8.89711E+18,1.89996E+18,Ecuador,5,Bebidas,75,44:53.4,00:00.0,Entregado,2,12.18,14.01
9.01428E+18,3.76395E+18,México,1,Bebidas,3946,23:03.6,00:00.0,Entregado,25,2315.77,2406.02
8.83596E+18,3.0337E+18,México,1,Bebidas,3219,34:05.2,00:00.0,Entregado,5,971.54,1140.51
8.86348E+18,6.95576E+18,México,1,Bebidas,3816,51:04.8,00:00.0,Entregado,9,1008.79,1104.99
8.85921E+18,1.57237E+17,México,1,Bebidas,3103,47:15.3,00:00.0,Entregado,21,5075.92,5481.95
8.91883E+18,4.78797E+18,Perú,3,Bebidas,I1  ,53:05.3,NULL,Registrado,23,0,0
9.18954E+18,7.74425E+18,Ecuador,5,Bebidas,19,04:27.6,00:00.0,Entregado,3,20.76,23.87
9.12749E+18,9.14329E+18,Ecuador,8,Lacteos,49,35:17.2,00:00.0,Entregado,15,28.51,31.96
9.1177E+18,2.48733E+18,Ecuador,5,Bebidas,79,33:24.1,00:00.0,Entregado,2,118.68,136.48
8.84179E+18,2.32899E+18,Ecuador,8,Lacteos,52,52:57.2,00:00.0,Entregado,6,17.7,19.88
8.86794E+18,1.10996E+17,México,1,Bebidas,3816,32:50.5,00:00.0,Entregado,96,23480.53,26021.43
9.00564E+18,2.61613E+18,México,1,Bebidas,3301,52:49.6,00:00.0,Entregado,79,16907.21,17969.02
8.87854E+18,8.07033E+18,México,1,Bebidas,3508,36:42.8,00:00.0,Entregado,7,1269.39,1472.5
8.93926E+18,2.69242E+18,México,1,Bebidas,3103,54:24.6,00:00.0,Entregado,4,874.07,944
9.19856E+18,8.31774E+18,México,1,Bebidas,3804,23:46.1,00:00.0,Entregado,20,4205.98,4824.26
8.92763E+18,3.85321E+18,México,1,Bebidas,3836,44:13.9,00:00.0,Entregado,2,97.25,108.49
9.15774E+18,8.58999E+18,Perú,3,Bebidas,I9  ,14:31.1,NULL,Registrado,6,0,0
9.09426E+18,7.15204E+18,México,1,Bebidas,3831,30:28.0,00:00.0,Entregado,9,1462.6,1669.01
8.96497E+18,6.93612E+18,México,1,Bebidas,3503,01:53.4,00:00.0,Entregado,34,5176.55,5660.25
9.16064E+18,1.25621E+17,México,1,Bebidas,3810,25:03.3,00:00.0,Entregado,1,332.33,385.5
8.86482E+18,4.05633E+18,México,1,Bebidas,3301,23:47.9,00:00.0,Entregado,5,839.37,895
9.08715E+18,6.80235E+18,Ecuador,8,Lacteos,52,07:21.4,00:00.0,Entregado,24,11.91,13.24
8.91058E+18,6.85756E+18,México,1,Bebidas,3407,07:46.7,00:00.0,Entregado,15,1515.14,1590.99
9.08391E+18,9.14172E+18,México,1,Bebidas,3404,46:57.1,00:00.0,Entregado,10,1713.61,1887.27
9.01769E+18,3.98665E+18,México,1,Bebidas,3217,04:16.7,00:00.0,Entregado,3,683.18,758.49
8.93821E+18,4.28762E+18,México,1,Bebidas,3501,05:03.9,00:00.0,Entregado,26,4830.17,5563.06
9.17379E+18,8.70957E+18,México,1,Bebidas,3836,18:49.1,00:00.0,Entregado,20,4988.79,5575
9.04384E+18,5.02771E+18,Ecuador,8,Lacteos,25,38:36.7,00:00.0,Entregado,84,81.72,89.42
8.95802E+18,2.23999E+18,México,1,Bebidas,3103,08:46.1,00:00.0,Entregado,5,1134.24,1224.99
8.95762E+18,7.58695E+18,México,1,Bebidas,3907,36:34.8,00:00.0,Entregado,17,2778.85,3080.98
9.06403E+18,8.36856E+18,México,1,Bebidas,3804,57:31.4,00:00.0,Entregado,28,5828.84,6718.97
9.07527E+18,7.07102E+18,México,1,Bebidas,3806,52:01.3,00:00.0,Entregado,31,6510.2,7555.07
9.05964E+18,2.69216E+17,Ecuador,12,Multicategorias,13,39:35.0,00:00.0,Entregado,1,0.55,0.63
9.03318E+18,9.02927E+18,Ecuador,5,Bebidas,79,13:58.7,00:00.0,Entregado,3,19.7,22.66
9.05059E+18,3.88116E+18,México,1,Bebidas,3916,29:54.6,00:00.0,Entregado,1,181.03,209.99
9.12407E+18,5.98986E+18,México,1,Bebidas,3406,11:00.1,00:00.0,Entregado,6,1053.43,1239.03
8.91869E+18,7.17589E+18,México,1,Bebidas,3820,15:33.9,00:00.0,Entregado,141,30905.95,34837.45
8.95415E+18,4.57068E+18,México,1,Bebidas,3405,13:10.5,00:00.0,Entregado,6,1456.04,1706.98
9.03456E+18,2.75845E+18,Ecuador,5,Bebidas,25,37:52.3,00:00.0,Entregado,4,44.75,51.46
9.11594E+18,2.04572E+18,México,1,Bebidas,3506,17:47.4,00:00.0,Entregado,11,784.23,894.89
